date,region,phenomena,County,GRAV. 10 - PM 10_Valoare [µg/m³],GRAV. 2.5 - PM 2.5_Valoare [µg/m³],MTX - Presiunea aerului_Valoare [mbar],MTX - Temperatura aer_Valoare [°C],MTX - Umiditate relativa_Valoare [%],water_average
2015-03-02,Moldova,"['Precipitații slabe', 'Ninsoare']",IS,29.1825,24.64,1002.566666666667,9.956666666666667,86.0,352.6666666666666
2015-03-02,Transilvania,"['Precipitații mixte', 'Ninsoare']",CJ,18.13,8.88,934.7,7.82,89.0,352.6666666666666
2015-03-04,Banat,"['Ninsoare', 'Vânt', 'Precipitații']",TM,25.615,8.72,1062.25,5.75,57.0,378.5
2015-03-04,Oltenia,"['Vânt', 'Precipitații']",DJ,22.08,15.81,996.4,7.57,58.0,378.5
2015-03-04,Transilvania,['Vânt'],CJ,30.19,14.87,952.9,3.62,81.5,378.5
2015-03-05,Dobrogea,['Precipitații mixte'],CT,27.25333333333333,12.72,1021.225,5.6425,89.0,395.5
2015-03-05,Moldova,"['Ninsoare', 'Precipitații mixte']",IS,46.27250000000001,30.07,1015.8,5.006666666666667,65.5,395.5
2015-03-05,Oltenia,"['Ninsoare', 'Viscol']",DJ,26.12,16.44,997.1,5.66,71.0,395.5
2015-03-05,Transilvania,"['Ninsoare', 'Viscol']",CJ,26.2,11.06,954.1,2.66,93.5,395.5
2015-03-06,Dobrogea,"['Ploaie', 'Precipitații mixte']",CT,28.40333333333333,7.81,1020.2,5.9975,100.0,402.8333333333334
2015-03-06,Moldova,"['Ninsoare', 'Precipitații mixte']",IS,35.3175,26.27,1018.3,3.683333333333334,81.0,402.8333333333334
2015-03-06,Oltenia,"['Ninsoare', 'Precipitații mixte']",DJ,4.725,3.18,994.0,2.97,87.0,402.8333333333334
2015-03-06,Transilvania,['Ninsoare'],CJ,18.225,8.52,958.8,1.61,99.0,402.8333333333334
2015-03-07,Banat,"['Ninsoare', 'Vânt']",TM,18.25666666666666,8.36,1064.7,4.6,68.0,416.5
2015-03-07,Dobrogea,"['Ploaie', 'Lapoviță', 'Vânt']",CT,28.76333333333334,9.99,1026.65,5.375,86.0,416.5
2015-03-07,Moldova,['Ninsoare'],IS,28.6875,23.18,1022.566666666667,2.263333333333333,71.5,416.5
2015-03-07,Oltenia,['Inundație'],DJ,9.995000000000001,6.09,998.1,4.89,73.0,416.5
2015-03-07,Transilvania,['Ninsoare'],CJ,27.38,22.12,964.2,1.8,85.5,416.5
2015-03-09,Banat,['Fulguire'],TM,27.98,12.72,1065.05,5.38,68.0,435.6666666666666
2015-03-09,Transilvania,['Fulger'],CJ,42.52,33.36,959.0,3.46,77.0,435.6666666666666
2015-03-11,Banat,['Ninsoare'],TM,40.375,14.81,1059.2,6.94,75.0,471.0
2015-03-11,Dobrogea,['Ploaie'],CT,24.98,30.34,1013.9,6.5025,96.0,471.0
2015-03-11,Transilvania,['Ninsoare'],CJ,45.23999999999999,41.16,942.8,6.5,79.0,471.0
2015-03-12,Banat,['Ploaie'],TM,19.44,15.72,1058.0,5.15,95.0,483.5
2015-03-12,Dobrogea,['Ploaie'],CT,20.8,34.34,1009.625,7.0975,91.5,483.5
2015-03-12,Oltenia,['Ploaie'],DJ,38.475,30.26,987.5,6.83,77.0,483.5
2015-03-12,Transilvania,"['Lapoviță', 'Ninsoare']",CJ,37.445,31.55,940.7,4.64,99.5,483.5
2015-03-13,Banat,['Ploaie'],TM,26.255,8.99,1060.8,6.11,93.0,485.1666666666666
2015-03-13,Dobrogea,['Ploaie'],CT,22.35,40.34,1011.375,8.6025,89.5,485.1666666666666
2015-03-13,Oltenia,['Ploaie'],DJ,20.76,8.09,988.5,6.5,78.0,485.1666666666666
2015-03-13,Transilvania,['Ninsoare'],CJ,33.09,25.02,942.0,6.09,92.0,485.1666666666666
2015-03-15,Banat,['Vant'],TM,20.04666666666667,13.45,1066.6,8.14,80.0,488.8333333333334
2015-03-15,Dobrogea,['Inundație'],CT,52.87,18.9,1025.1,8.5625,93.25,488.8333333333334
2015-03-15,Oltenia,['Inundație'],DJ,27.805,20.99,996.6,8.56,84.0,488.8333333333334
2015-03-16,Banat,['Ploaie'],TM,39.33333333333334,8.45,1068.2,9.98,66.0,490.1666666666666
2015-03-17,Dobrogea,['Precipitații mixte'],CT,33.25,11.45,1029.35,6.062500000000001,70.0,484.0
2015-03-17,Oltenia,['Precipitații mixte'],DJ,31.525,6.36,1004.8,8.09,63.0,484.0
2015-03-17,Transilvania,['Precipitații mixte'],CJ,41.61,27.92,963.4,6.19,69.5,484.0
2015-03-18,Oltenia,"['Precipitații mixte', 'Ploaie']",DJ,18.985,6.27,1006.3,6.67,60.0,471.8333333333334
2015-03-18,Transilvania,"['Ninsoare', 'Precipitații mixte']",CJ,30.005,23.75,957.4,2.93,66.5,471.8333333333334
2015-03-19,Transilvania,"['Ninsoare', 'Zapada']",CJ,25.66,19.94,953.0,1.99,80.0,472.0
2015-03-20,Moldova,['Ninsoare'],IS,35.1875,28.26,1012.066666666667,4.943333333333332,91.0,467.5
2015-03-20,Transilvania,['Ninsoare'],CJ,25.38,11.79,952.7,2.65,80.5,467.5
2015-03-21,Banat,['Precipitatii'],TM,34.16,15.54,1060.4,6.4,53.0,458.5
2015-03-21,Moldova,"['Vremea insorita', 'Temperaturi in crestere']",IS,38.375,44.2,1008.3,6.953333333333333,69.5,458.5
2015-03-21,Transilvania,['Nici vantul nu isi face simtita prezenta'],CJ,43.52,25.57,946.6,5.18,73.5,458.5
2015-03-23,Banat,['Ploaie'],TM,33.11,13.17,1061.45,9.12,61.0,440.3333333333334
2015-03-23,Moldova,['Fulger'],IS,31.11,18.66,1013.0,4.263333333333333,54.0,440.3333333333334
2015-03-23,Transilvania,['Fulger'],CJ,30.555,37.35,944.8,7.64,75.0,440.3333333333334
2015-03-24,Moldova,['Ploaie'],IS,26.8625,36.0,1010.333333333333,6.766666666666666,59.5,436.5
2015-03-26,Banat,"['Ploaie', 'Vânt']",TM,29.07333333333333,8.09,1056.45,17.17,46.0,412.0
2015-03-26,Moldova,"['Cer senin', 'Vreme frumoasă']",IS,18.155,20.65,1006.433333333333,11.33666666666667,73.0,412.0
2015-03-26,Oltenia,['Ploaie'],DJ,31.03,18.26,977.3,14.35,61.0,412.0
2015-03-26,Transilvania,"['Vânt', 'Ploaie']",CJ,43.06,35.9,934.9,14.39,66.0,412.0
2015-03-27,Oltenia,['Inundație'],DJ,17.535,12.81,914.05,11.02,81.0,398.8333333333334
2015-03-28,Banat,['Ploaie'],TM,12.72,6.0,1054.45,9.92,87.0,386.0
2015-03-28,Moldova,"['Ploaie', 'Lapoviță', 'Ninsoare']",IS,29.6025,33.99,1000.333333333333,9.013333333333334,94.5,386.0
2015-03-28,Oltenia,['Ploaie'],DJ,8.31,2.0,932.45,9.77,88.0,386.0
2015-03-28,Transilvania,['Ploaie'],CJ,8.975000000000001,6.16,933.0,7.58,99.5,386.0
2015-03-29,Banat,"['Ploaie', 'Averse']",TM,15.0775,7.54,1056.45,8.43,75.0,375.6666666666666
2015-03-29,Moldova,['Ploaie'],IS,10.7275,14.8,999.0,6.426666666666667,95.5,375.6666666666666
2015-03-29,Oltenia,['Ploaie'],DJ,13.085,8.18,979.35,10.25,77.0,375.6666666666666
2015-03-29,Transilvania,"['Lapoviță', 'Ninsoare']",CJ,20.13,10.52,933.6,6.37,97.0,375.6666666666666
2015-03-30,Banat,"['Ploaie', 'Vant']",TM,17.3525,7.99,1053.4,9.25,76.0,373.1666666666666
2015-03-30,Moldova,['Ploaie'],IS,12.96,24.31,996.1,10.30333333333333,86.5,373.1666666666666
2015-03-30,Oltenia,['Ploaie'],DJ,25.985,11.9,958.8499999999999,9.84,72.0,373.1666666666666
2015-03-30,Transilvania,"['Lapoviță', 'Ninsoare', 'Vant']",CJ,27.29,16.5,927.8,7.32,97.5,373.1666666666666
2015-03-30,Transilvania,"['Lapoviță', 'Ninsoare', 'Vant']",BV,14.50333333333334,11.99,939.475,8.78,93.0,373.1666666666666
2015-03-31,Banat,['Ploaie'],TM,11.20333333333333,3.45,1055.35,8.91,71.0,379.8333333333334
2015-03-31,Moldova,"['Ploaie', 'Ninsoare']",IS,20.135,13.04,996.5,10.30333333333333,72.5,379.8333333333334
2015-03-31,Oltenia,['Ploaie'],DJ,18.445,14.36,988.25,11.75,63.0,379.8333333333334
2015-03-31,Transilvania,['Ninsoare'],CJ,23.39,5.26,929.0,7.54,80.0,379.8333333333334
2015-04-01,Banat,['Ploaie'],TM,13.9,3.72,1056.8,9.01,70.0,389.0
2015-04-01,Moldova,"['Ploaie', 'Lapoviță', 'Ninsoare']",IS,19.29333333333333,7.43,994.6999999999999,10.07,68.0,389.0
2015-04-01,Transilvania,"['Ninsoare', 'Zăpadă', 'Viscol', 'Ploaie', 'Lapoviță']",CJ,13.69,11.06,929.6,7.04,78.5,389.0
2015-04-02,Banat,"['Ploaie', 'Lapoviță', 'Ninsoare']",TM,12.1275,5.0,1060.3,6.88,59.0,403.3333333333334
2015-04-02,Moldova,['Ploaie'],IS,22.29333333333333,19.2,1000.2,5.923333333333333,70.5,403.3333333333334
2015-04-02,Oltenia,['Ploaie'],DJ,14.08,8.36,982.0,7.82,54.0,403.3333333333334
2015-04-02,Transilvania,"['Vant', 'Ninsoare']",CJ,16.59,9.07,935.7,4.8,77.5,403.3333333333334
2015-04-02,Transilvania,"['Vant', 'Ninsoare']",BV,7.54,3.27,945.2750000000001,4.095,58.0,403.3333333333334
2015-04-03,Banat,['Ninsoare'],TM,10.20666666666667,4.72,1062.1,4.78,73.0,408.3333333333334
2015-04-03,Moldova,"['Ploaie', 'Lapoviță', 'Ninsoare']",IS,7.695,10.87,996.1,3.973333333333333,81.0,408.3333333333334
2015-04-03,Oltenia,['Ploaie'],DJ,14.36,14.36,966.4,7.07,57.0,408.3333333333334
2015-04-03,Transilvania,"['Ninsoare', 'Precipitații mixte']",CJ,10.605,10.34,936.1,2.74,87.5,408.3333333333334
2015-04-03,Transilvania,"['Ninsoare', 'Precipitații mixte']",BV,4.54,3.0,943.3499999999999,2.0175,80.66666666666667,408.3333333333334
2015-04-04,Moldova,"['Lapoviță', 'Ninsoare']",IS,22.17,15.58,1002.666666666667,4.58,82.0,411.6666666666666
2015-04-04,Transilvania,"['Lapoviță', 'Ninsoare']",CJ,18.225,7.62,940.4,2.64,90.0,411.6666666666666
2015-04-04,Transilvania,"['Lapoviță', 'Ninsoare']",BV,8.45,3.63,947.95,2.405,82.33333333333333,411.6666666666666
2015-04-05,Banat,['Ploaie'],TM,10.08666666666667,1.18,1058.35,7.93,63.0,422.0
2015-04-05,Moldova,"['Ploaie', 'Precipitații mixte']",IS,20.51666666666667,17.93,1006.566666666667,5.97,72.5,422.0
2015-04-05,Transilvania,"['Ninsoare', 'Viscol']",CJ,13.145,12.69,941.1,3.62,90.0,422.0
2015-04-05,Transilvania,"['Ninsoare', 'Viscol']",BV,13.02,7.45,948.3,3.7125,79.66666666666667,422.0
2015-04-06,Moldova,"['Ploaie', 'Ninsoare']",IS,9.996666666666668,12.68,1007.966666666667,5.576666666666667,92.0,423.5
2015-04-07,Moldova,"['Ploaie', 'Ninsoare', 'Viscol']",IS,14.43666666666667,11.77,1006.833333333333,6.756666666666667,74.5,435.6666666666666
2015-04-07,Transilvania,['Ploaie'],CJ,10.515,2.18,947.0,5.08,77.5,435.6666666666666
2015-04-07,Transilvania,['Ploaie'],BV,8.903333333333334,6.36,950.95,3.28,77.0,435.6666666666666
2015-04-08,Banat,['Ploaie'],TM,13.4225,7.18,1064.3,6.86,63.0,447.0
2015-04-08,Moldova,['Ploaie'],IS,20.62,23.0,1007.8,8.246666666666668,64.0,447.0
2015-04-08,Transilvania,['Ploaie'],CJ,18.495,5.62,949.5,5.48,75.0,447.0
2015-04-08,Transilvania,['Ploaie'],BV,13.47666666666667,10.9,953.7,4.800000000000001,61.33333333333334,447.0
2015-04-09,Banat,['Ploaie'],TM,16.035,6.54,1066.3,10.67,58.0,458.8333333333334
2015-04-09,Transilvania,['Fulger'],CJ,26.74,7.07,953.6,9.1,63.5,458.8333333333334
2015-04-09,Transilvania,['Fulger'],BV,14.65333333333333,6.81,958.3,7.5425,53.33333333333334,458.8333333333334
2015-04-10,Banat,"['Averse', 'Descărcări electrice']",TM,24.415,9.08,1067.85,11.5,52.0,465.1666666666666
2015-04-10,Transilvania,['Brumă'],CJ,37.895,28.47,956.9,9.24,55.0,465.1666666666666
2015-04-10,Transilvania,['Brumă'],BV,25.25666666666666,8.63,962.8,8.1875,45.66666666666666,465.1666666666666
2015-04-14,Banat,['Ploaie'],TM,19.17,4.45,1066.7,12.76,47.0,462.1666666666666
2015-04-14,Moldova,"['Ploaie', 'Vânt']",IS,18.13666666666667,13.4,1010.866666666667,9.74,58.5,462.1666666666666
2015-04-14,Transilvania,"['Ploaie', 'Vânt']",CJ,15.415,15.23,949.7,10.12,57.5,462.1666666666666
2015-04-14,Transilvania,"['Ploaie', 'Vânt']",BV,14.17,7.36,955.65,11.245,45.0,462.1666666666666
2015-04-15,Banat,['Ploaie'],TM,24.3925,6.0,1063.6,13.23,52.0,447.6666666666666
2015-04-15,Moldova,['Ploaie'],IS,32.66333333333333,20.47,1008.0,11.67666666666667,53.5,447.6666666666666
2015-04-15,Transilvania,['Vânt'],CJ,34.63,18.13,946.1,11.06,60.5,447.6666666666666
2015-04-15,Transilvania,['Vânt'],BV,18.08,10.26,955.175,10.7175,35.75,447.6666666666666
2015-04-19,Banat,['Ploaie'],TM,20.41,4.27,1066.5,7.7,59.0,418.3333333333334
2015-04-19,Moldova,"['Ploaie', 'Vant']",IS,7.532499999999999,10.87,1006.433333333333,6.923333333333335,76.0,418.3333333333334
2015-04-19,Transilvania,"['Brumă', 'Ninsoare']",CJ,13.415,3.45,946.4,5.43,77.0,418.3333333333334
2015-04-19,Transilvania,"['Brumă', 'Ninsoare']",BV,9.63,2.54,952.2249999999999,4.785,67.0,418.3333333333334
2015-04-20,Banat,['Ploaie'],TM,21.0525,7.27,1065.95,8.74,65.0,411.3333333333334
2015-04-20,Moldova,"['Ploaie', 'Lapoviță', 'Ninsoare']",IS,8.922500000000001,8.33,1001.566666666667,6.753333333333333,86.0,411.3333333333334
2015-04-20,Transilvania,['Ploaie'],CJ,20.305,16.86,939.9,7.12,75.5,411.3333333333334
2015-04-20,Transilvania,['Ploaie'],BV,10.02333333333333,7.9,947.5,6.21,67.33333333333333,411.3333333333334
2015-04-21,Banat,['Ploaie'],TM,27.435,4.36,1063.2,9.99,62.0,405.6666666666666
2015-04-21,Moldova,"['Ploaie', 'Ninsoare']",IS,8.276666666666666,5.25,1005.8,5.503333333333334,89.0,405.6666666666666
2015-04-21,Transilvania,['Ninsoare'],CJ,26.925,14.14,944.0,6.4,78.5,405.6666666666666
2015-04-21,Transilvania,['Ninsoare'],BV,9.840000000000002,4.91,950.35,4.625,80.0,405.6666666666666
2015-04-22,Moldova,"['Ploaie', 'Lapoviță', 'Ninsoare']",IS,18.25666666666667,7.06,1010.066666666667,6.693333333333334,77.0,398.8333333333334
2015-04-22,Transilvania,['Brumă'],CJ,19.31,12.51,945.9,9.97,65.0,398.8333333333334
2015-04-22,Transilvania,['Brumă'],BV,12.84,8.45,953.75,5.8525,68.0,398.8333333333334
2015-04-23,Banat,['Vreme perfecta'],TM,23.005,7.9,1057.35,13.1,50.0,399.8333333333334
2015-04-23,Dobrogea,['Cer variabil'],CT,28.0675,7.63,1018.62,2.289999999999999,67.6,399.8333333333334
2015-04-23,Moldova,"['Cer senin', 'Temperaturi in crestere']",IS,23.41333333333333,11.77,1009.466666666667,11.77666666666667,59.0,399.8333333333334
2015-04-23,Transilvania,['Cer senin'],CJ,40.705,20.85,946.8,10.4,67.5,399.8333333333334
2015-04-23,Transilvania,['Cer senin'],BV,19.74666666666667,11.08,955.2,8.43,57.66666666666666,399.8333333333334
2015-04-24,Banat,['Ploaie'],TM,18.53,6.9,1055.25,15.62,49.0,397.6666666666666
2015-04-24,Dobrogea,['Canicula'],CT,31.84,13.81,1015.0,6.16,74.2,397.6666666666666
2015-04-24,Moldova,['Canicula'],IS,38.37333333333333,21.01,1006.766666666667,15.74333333333333,54.0,397.6666666666666
2015-04-24,Transilvania,['Ploaie'],CJ,38.17,27.38,941.7,13.66,64.5,397.6666666666666
2015-04-24,Transilvania,['Ploaie'],BV,27.58666666666667,13.17,952.25,13.2275,51.66666666666666,397.6666666666666
2015-04-26,Banat,"['Ploaie', 'Fulger', 'Vânt']",TM,21.2575,1.18,1056.35,17.78,59.0,385.1666666666666
2015-04-27,Banat,"['Furtună', 'Fulger', 'Grindina']",TM,28.775,6.54,1056.0,19.2,59.0,383.6666666666666
2015-04-27,Moldova,['Fulger'],IS,32.57,18.66,1003.166666666667,18.29333333333333,67.5,383.6666666666666
2015-04-28,Banat,"['Furtună', 'Grindina']",TM,21.68,6.36,1053.4,16.66,73.0,379.8333333333334
2015-04-28,Dobrogea,"['Furtună', 'Grindina', 'Ploaie']",CT,29.1625,19.99,1007.18,9.426,95.6,379.8333333333334
2015-04-28,Moldova,"['Furtună', 'Grindina']",IS,34.36333333333334,22.28,1001.6,17.86,72.0,379.8333333333334
2015-04-28,Transilvania,"['Furtună', 'Grindina']",CJ,18.22,8.7,929.8,15.17,90.0,379.8333333333334
2015-04-28,Transilvania,"['Furtună', 'Grindina']",BV,28.13333333333334,13.08,943.8249999999999,15.235,74.66666666666667,379.8333333333334
2015-04-29,Banat,"['Fulger', 'Aversă']",TM,16.68333333333333,2.73,1056.95,10.29,95.0,377.8333333333334
2015-04-29,Dobrogea,"['Fulger', 'Grindina', 'Aversă']",CT,20.165,16.17,1005.56,9.080000000000002,92.4,377.8333333333334
2015-04-29,Transilvania,"['Fulger', 'Grindina']",CJ,15.96,5.44,936.7,10.41,99.0,377.8333333333334
2015-04-29,Transilvania,"['Fulger', 'Grindina']",BV,14.02,4.81,945.85,11.5975,93.66666666666667,377.8333333333334
2015-04-30,Banat,"['Ploaie', 'Vânt']",TM,23.7975,7.72,1057.95,11.74,78.0,368.6666666666666
2015-04-30,Dobrogea,"['Ploaie', 'Vânt']",CT,19.19666666666667,13.44,1013.22,8.126000000000001,93.8,368.6666666666666
2015-04-30,Moldova,['Ploaie'],IS,18.08333333333333,9.6,1008.366666666667,11.43,84.5,368.6666666666666
2015-04-30,Transilvania,['Ploaie'],CJ,22.48,4.9,943.3,11.2,92.0,368.6666666666666
2015-04-30,Transilvania,['Ploaie'],BV,10.02333333333333,6.54,952.2750000000001,11.805,89.33333333333333,368.6666666666666
2015-05-01,Banat,"['Fulger', 'Ploaie']",TM,22.68,8.27,1057.8,16.22,71.0,357.3333333333334
2015-05-01,Dobrogea,['Ploaie'],CT,18.53333333333333,7.45,1010.52,9.966000000000001,93.0,357.3333333333334
2015-05-01,Moldova,"['Fulger', 'Ploaie']",IS,30.31666666666667,17.75,1003.966666666667,14.46,77.0,357.3333333333334
2015-05-01,Transilvania,['Fulger'],CJ,24.205,13.6,937.8,13.75,80.0,357.3333333333334
2015-05-01,Transilvania,['Fulger'],BV,11.72,8.36,948.8000000000001,14.7625,74.33333333333333,357.3333333333334
2015-05-02,Banat,['Fulger'],TM,13.71666666666667,5.18,1056.0,14.29,95.0,345.1666666666666
2015-05-02,Dobrogea,"['Furtună', 'Fulger', 'Inundație']",CT,20.34666666666667,10.72,1006.98,9.978000000000002,98.6,345.1666666666666
2015-05-02,Moldova,"['Furtună', 'Fulger', 'Inundație']",IS,23.59,14.67,1000.733333333333,15.92333333333333,78.0,345.1666666666666
2015-05-02,Transilvania,['Fulger'],CJ,15.41,11.97,932.4,13.21,98.5,345.1666666666666
2015-05-02,Transilvania,['Fulger'],BV,17.17,11.72,945.025,13.31,91.0,345.1666666666666
2015-05-03,Banat,['Vreme frumoasă'],TM,13.62666666666667,4.82,1058.55,15.28,79.0,336.0
2015-05-03,Dobrogea,['Vreme frumoasă'],CT,14.08,9.81,1007.92,9.858,90.4,336.0
2015-05-03,Moldova,"['Averse', 'Fulger']",IS,13.75666666666667,10.5,1003.666666666667,14.91,71.5,336.0
2015-05-03,Transilvania,"['Averse', 'Fulger']",CJ,11.425,6.89,937.3,14.62,82.5,336.0
2015-05-03,Transilvania,"['Averse', 'Fulger']",BV,6.056666666666666,3.45,948.1500000000001,14.1725,85.0,336.0
2015-05-04,Banat,"['Innorări', 'Ploaie', 'Vânt', 'Vreme caldă', 'Averse', 'Frig', 'Grindina', 'Vijelie']",TM,26.92,7.81,1058.35,19.13,78.0,327.8333333333334
2015-05-04,Dobrogea,"['Innorări', 'Ploaie', 'Fenomene electrice', 'Vânt', 'Inundație', 'Vreme foarte bună', 'Secetă', 'Frig']",CT,15.26,8.72,1013.02,10.848,91.2,327.8333333333334
2015-05-04,Moldova,"['Averse', 'Fulger', 'Ploaie', 'Răcire', 'Inundație', 'Brumă', 'Vreme caldă', 'Secetă', 'Frig']",IS,24.52,16.12,1006.966666666667,15.84333333333333,68.0,327.8333333333334
2015-05-04,Transilvania,"['Averse', 'Fulger', 'Ploaie', 'Brumă', 'Vreme caldă', 'Frig', 'Canicula']",CJ,21.67,20.31,940.0,15.14,97.5,327.8333333333334
2015-05-04,Transilvania,"['Averse', 'Fulger', 'Ploaie', 'Brumă', 'Vreme caldă', 'Frig', 'Canicula']",BV,8.6,10.99,951.4250000000001,14.8775,87.0,327.8333333333334
2015-05-05,Banat,"['Averse', 'Grindina', 'Vijelie']",TM,33.49,14.54,1056.85,21.1,75.0,312.1666666666666
2015-05-05,Moldova,['Averse'],IS,25.85333333333334,15.39,1006.1,20.61666666666666,74.0,312.1666666666666
2015-05-05,Transilvania,['Averse'],CJ,27.47,21.21,938.5,18.44,89.5,312.1666666666666
2015-05-05,Transilvania,['Averse'],BV,19.125,16.08,951.375,19.1325,82.66666666666667,312.1666666666666
2015-05-06,Banat,"['Fulger', 'Vijelie', 'Grindina', 'Averse', 'Furtună']",TM,47.08666666666667,11.08,1057.75,23.7,71.0,305.1666666666666
2015-05-06,Dobrogea,"['Fulger', 'Vijelie', 'Averse', 'Furtună', 'Grindina']",CT,20.83666666666667,6.54,1011.625,15.8875,88.75,305.1666666666666
2015-05-06,Moldova,"['Fulger', 'Averse', 'Vijelie', 'Furtună', 'Grindina']",IS,22.66,14.31,1005.633333333333,19.32,77.0,305.1666666666666
2015-05-06,Transilvania,"['Fulger', 'Vijelie', 'Grindina', 'Averse', 'Furtună']",CJ,41.34,25.93,934.2,20.95,87.0,305.1666666666666
2015-05-06,Transilvania,"['Fulger', 'Vijelie', 'Grindina', 'Averse', 'Furtună']",BV,45.835,27.43,949.25,21.3275,80.0,305.1666666666666
2015-05-07,Dobrogea,"['Furtună', 'Grindina', 'Inundație']",CT,21.71,8.54,1007.8,16.82,94.0,301.0
2015-05-07,Moldova,"['Furtună', 'Grindina', 'Inundație', 'Secetă']",IS,15.95,12.32,1003.3,16.45333333333333,83.5,301.0
2015-05-07,Transilvania,['Fulger'],CJ,21.035,17.95,936.3,19.02,90.0,301.0
2015-05-07,Transilvania,['Fulger'],BV,22.53,12.9,948.7249999999999,18.6075,88.66666666666667,301.0
2015-05-08,Dobrogea,['Vreme placută'],CT,22.40666666666667,5.27,1011.05,19.525,72.0,301.6666666666666
2015-05-08,Moldova,"['Averse', 'Descărcări electrice']",IS,24.83333333333333,8.51,1007.333333333333,16.01,68.5,301.6666666666666
2015-05-08,Transilvania,"['Averse', 'Descărcări electrice']",CJ,22.3,16.5,942.4,17.38,73.0,301.6666666666666
2015-05-08,Transilvania,"['Averse', 'Descărcări electrice']",BV,17.4,6.99,952.825,17.29,70.33333333333333,301.6666666666666
2015-05-09,Banat,"['Averse', 'Fulger', 'Vant']",TM,14.9,4.09,1054.55,17.0,65.0,303.0
2015-05-09,Dobrogea,"['Averse', 'Fulger']",CT,20.83666666666667,22.53,1012.025,18.8625,64.25,303.0
2015-05-09,Moldova,['Fulger'],IS,23.41333333333333,11.77,1008.166666666667,16.07,58.5,303.0
2015-05-09,Transilvania,['Fulger'],CJ,17.86,12.87,941.2,16.77,73.0,303.0
2015-05-09,Transilvania,['Fulger'],BV,19.17,7.18,952.125,16.78,63.0,303.0
2015-05-10,Banat,"['Grindina', 'Furtună']",TM,15.02,6.18,1055.65,17.14,72.0,308.5
2015-05-10,Dobrogea,"['Inundație', 'Grindina', 'Furtună']",CT,21.62,2.18,1012.125,17.6325,63.5,308.5
2015-05-10,Moldova,"['Inundație', 'Furtună', 'Grindina']",IS,21.0,10.14,1008.266666666667,16.25,52.5,308.5
2015-05-10,Transilvania,"['Fulger', 'Furtună', 'Grindina']",CJ,15.865,10.7,942.0,16.91,80.5,308.5
2015-05-10,Transilvania,"['Fulger', 'Furtună', 'Grindina']",BV,14.49,6.9,952.7249999999999,15.5375,82.0,308.5
2015-05-11,Banat,"['Fulger', 'Ploaie', 'Averse', 'Grindina']",TM,11.265,3.54,1057.0,14.28,83.0,314.5
2015-05-11,Dobrogea,"['Fulger', 'Ploaie', 'Averse', 'Grindina']",CT,24.10333333333334,5.63,1014.62,8.718,62.8,314.5
2015-05-11,Moldova,"['Fulger', 'Ploaie', 'Averse']",IS,27.68,13.22,1011.133333333333,14.95666666666667,76.0,314.5
2015-05-12,Banat,"['Ploaie', 'Vânt']",TM,14.285,5.45,1057.15,15.48,75.0,317.1666666666666
2015-05-12,Dobrogea,['Ploaie'],CT,20.395,8.72,1018.56,9.796000000000001,69.6,317.1666666666666
2015-05-12,Moldova,['Ploaie'],IS,18.64666666666666,11.23,1013.833333333333,17.28333333333333,71.0,317.1666666666666
2015-05-12,Transilvania,['Ploaie'],CJ,20.58,11.97,952.6,15.16,85.0,317.1666666666666
2015-05-12,Transilvania,['Ploaie'],BV,16.62,8.63,960.625,14.4175,73.33333333333333,317.1666666666666
2015-05-13,Banat,"['Furtună', 'Grindina']",TM,24.9375,7.63,1056.25,18.78,64.0,316.5
2015-05-13,Dobrogea,"['Furtună', 'Grindina', 'Inundație']",CT,20.215,8.18,1014.0,10.276,61.6,316.5
2015-05-13,Moldova,"['Furtună', 'Grindina']",IS,28.08333333333333,14.31,1007.466666666667,18.76333333333334,60.5,316.5
2015-05-13,Transilvania,"['Furtună', 'Grindina', 'Averse', 'Descărcări electrice', 'Vant', 'Ploi torențiale']",CJ,28.56,17.59,943.1,17.76,79.5,316.5
2015-05-13,Transilvania,"['Furtună', 'Grindina', 'Averse', 'Descărcări electrice', 'Vant', 'Ploi torențiale']",BV,20.03,11.35,954.475,15.7875,62.25,316.5
2015-05-14,Dobrogea,"['Fulger', 'Ploaie']",CT,22.46666666666667,13.26,1006.1,11.47,64.8,324.6666666666666
2015-05-14,Moldova,"['Fulger', 'Ploaie']",IS,25.37666666666667,15.58,1000.333333333333,17.28,84.5,324.6666666666666
2015-05-15,Banat,['Fulger'],TM,17.1475,4.27,1052.6,16.23,79.0,333.6666666666666
2015-05-15,Dobrogea,"['Fulger', 'Vant', 'Ploaie', 'Grindina']",CT,27.31333333333333,8.18,1008.56,10.622,75.4,333.6666666666666
2015-05-15,Moldova,"['Fulger', 'Ploaie']",IS,18.86,10.86,1003.633333333333,15.67,67.0,333.6666666666666
2015-05-15,Transilvania,['Fulger'],CJ,21.305,6.35,938.0,14.48,85.5,333.6666666666666
2015-05-15,Transilvania,['Fulger'],BV,14.945,7.63,948.75,15.8325,78.33333333333333,333.6666666666666
2015-05-16,Banat,['Înnorări'],TM,13.3575,7.0,1058.95,17.74,79.0,336.8333333333334
2015-05-16,Dobrogea,"['Ploaie', 'Descărcări electrice']",CT,29.25,5.45,1014.1,12.828,88.6,336.8333333333334
2015-05-16,Moldova,"['Ploaie', 'Fulger']",IS,26.295,12.68,1008.733333333333,15.99666666666667,65.5,336.8333333333334
