Luna/Zi,region,County,phenomena,GRAV. 10 - PM 10_Valoare [µg/m³],MTX - Presiunea aerului_Valoare [mbar],MTX - Temperatura aer_Valoare [°C],MTX - Umiditate relativa_Valoare [%]
2011-09-01,Banat,TM,"['Burniță', 'Fulguială', 'Ceată', 'Polei']",33.115,1005.54,8.7275,89.75
2011-10-01,Banat,TM,['Ceață'],39.4275,1005.52,6.855,91.75
2011-11-01,Banat,TM,"['Burnită', 'Ceată', 'Ploi']",36.3875,1001.58,6.145,93.0
2011-12-01,Banat,TM,"['Plouă', 'Vânt slab', 'Burnită', 'Ceată']",41.29,1001.46,6.315,92.25
2011-01-13,Banat,TM,['Ploi'],36.3425,1001.68,3.9425,97.75
2011-01-14,Banat,TM,['Temperaturi ridicate'],38.475,1001.34,7.4475,99.0
2011-01-18,Banat,TM,"['Ploaie', 'Lapoviță']",27.34666666666667,1008.68,2.7425,96.5
2011-01-19,Banat,TM,"['Innorări temporare', 'Burniță']",31.95,1007.22,2.16,99.25
2011-01-20,Banat,TM,['Ninsori'],19.14,1003.66,2.2,99.5
2011-01-21,Banat,TM,"['Ger', 'Ninsori', 'Ninsori']",13.675,1008.64,0.8775000000000001,99.25
2011-01-25,Banat,TM,['Ninsori'],31.88333333333334,1003.1,-8.7425,98.0
2011-01-26,Banat,TM,['Ger'],28.76666666666667,997.24,-3.3375,90.75
2011-01-27,Banat,TM,['Ninsori'],28.07,1000.5,-0.195,97.75
2011-01-28,Banat,TM,['Ger'],50.1925,1007.08,-3.19,94.75
2011-02-02,Banat,TM,['Negura'],43.41999999999999,1013.16,-7.914999999999999,97.5
2011-03-02,Banat,TM,['Negură'],34.76333333333334,1013.78,-5.857499999999999,94.25
2011-04-02,Banat,TM,['Fulgi'],38.225,1015.18,-4.452500000000001,96.25
2011-07-02,Banat,TM,['Ceață'],62.18000000000001,1009.12,3.89,88.5
2011-08-02,Banat,TM,['Temperaturi ridicate'],43.4025,1003.84,4.6175,79.5
2011-09-02,Banat,TM,"['Ploi', 'Lapoviță', 'Ninsori']",50.3275,1006.92,0.7150000000000001,98.25
2011-12-02,Banat,TM,['Ninsoare'],36.405,998.24,4.442500000000001,75.75
2011-02-13,Banat,TM,['Ninsoare'],41.45,1003.44,0.1125,71.0
2011-02-14,Banat,TM,"['Ninsoare', 'Vânt']",47.175,998.86,1.9775,76.25
2011-02-20,Banat,TM,['Precipitații mixte'],35.1825,999.16,2.685,97.25
2011-02-21,Banat,TM,"['Ninsori', 'Fulgi', 'Zapada', 'Ger']",44.61,999.14,2.0025,96.75
2011-02-22,Banat,TM,"['Ninsoare', 'Viscol', 'Ninsori', 'Viscol', 'Avalanșă']",53.05666666666666,998.42,-0.7525,95.25
2011-02-23,Banat,TM,['Ninsori'],51.445,1004.4,-0.2925,91.5
2011-02-25,Banat,TM,"['Ninsori', 'Vânt puternic']",52.9425,1009.74,-2.8725,98.0
2011-04-03,Banat,TM,['Ninsoare'],25.9375,1018.06,0.6275,95.75
2011-09-03,Banat,TM,"['Temperaturi sub medie', 'Soare']",29.295,1012.22,0.3925,77.25
2011-10-03,Banat,TM,['Norii'],36.79,1009.8,2.5,68.5
2011-11-03,Banat,TM,['Ploaie'],41.605,1009.12,7.415,65.25
2011-12-03,Banat,TM,"['Vreme buna', 'Temperaturi ridicate']",57.275,1007.22,9.7975,63.75
2011-03-15,Banat,TM,['Ploaie'],40.11,1004.76,14.0025,65.25
2011-03-17,Banat,TM,['Ploaie'],38.79,993.8,14.5575,74.5
2011-03-19,Banat,TM,['Ploi frecvente'],15.92666666666667,1004.46,6.1425,98.0
2011-03-21,Banat,TM,['Precipitații'],32.475,1019.24,6.595000000000001,96.75
2011-03-23,Banat,TM,['Furtună'],55.75333333333333,1016.74,10.035,77.75
2011-03-24,Banat,TM,['Cer senin'],53.8525,1015.2,10.9725,69.75
2011-03-30,Banat,TM,"['Vreme bună', 'Ploaie']",41.57666666666666,1004.64,11.5875,76.0
2011-02-04,Banat,TM,['Averse'],59.08000000000001,1006.32,14.7625,71.25
2011-03-04,Banat,TM,"['Averse', 'Soare', 'Ninsori']",36.97666666666667,1002.42,13.65,69.5
2011-04-04,Banat,TM,['Ploi'],63.53333333333334,1001.14,13.8675,60.0
2011-05-04,Banat,TM,['Ploi'],23.34666666666667,1006.22,10.51,93.0
2011-06-04,Banat,TM,['Ploaie'],30.7525,1010.2,12.0425,78.0
2011-08-04,Banat,TM,"['Vânt puternic', 'Furtună']",33.11,999.2,15.4275,49.75
2011-04-13,Banat,TM,"['Ploi', 'Ninsoare']",22.665,994.92,9.080000000000002,86.25
2011-04-16,Banat,TM,['Ploaie'],29.7975,1003.18,10.675,80.25
2011-04-17,Banat,TM,"['Înnorări temporare', 'Ploi slabe']",27.6875,1006.56,12.275,69.75
2011-04-19,Banat,TM,['Cer senin'],35.38500000000001,999.5800000000002,14.465,53.75
2011-04-21,Banat,TM,['Ploaie'],39.63000000000001,1003.32,16.9025,51.5
2011-04-22,Banat,TM,['Vreme caldă'],36.2725,999.86,18.3375,44.25
2011-04-23,Banat,TM,['Vânt'],23.145,1000.8,16.8775,44.5
2011-04-25,Banat,TM,['Ploaie'],17.6225,1001.6,17.4975,42.5
2011-04-29,Banat,TM,"['Instabilitate', 'Ploi']",29.4575,995.34,15.965,68.25
2011-01-05,Banat,TM,"['Ploi torențiale', 'Fulger']",16.4925,989.06,14.15,93.75
2011-03-05,Banat,TM,['Ploi'],19.755,991.3,13.71,88.25
2011-07-05,Banat,TM,['Ploaie'],27.415,1025.12,11.2975,49.75
2011-08-05,Banat,TM,"['Ninsoare', 'Vânt puternic', 'Temperaturi scăzute']",10.9925,1023.22,11.2425,54.75
2011-11-05,Banat,TM,"['Mai cald decât în alte zone', 'Maxime pierd două grade']",18.6925,1022.1,18.305,45.25
2011-05-13,Banat,TM,"['Averse', 'Descărcări electrice', 'Intensificări ale vântului', 'Grindină']",30.615,1021.3,18.105,44.0
2011-05-15,Banat,TM,"['Furtună', 'Grindină', 'Fulger']",21.76,1014.56,19.65,49.5
2011-05-16,Banat,TM,"['Averse', 'Descărcări electrice', 'Intensificări de scurtă durată ale vântului', 'Grindină']",9.72,999.36,12.26,84.75
2011-05-19,Banat,TM,['Caniculă'],29.39,1023.12,20.045,62.5
2011-05-20,Banat,TM,"['Averse', 'Descărcări electrice', 'Intensificări de scurtă durată ale vântului']",33.59,1023.04,21.0975,58.75
2011-05-21,Banat,TM,['Ploaie'],23.3025,1022.48,21.8525,56.75
2011-05-23,Banat,TM,"['Ploaie', 'Fulger', 'Grindină']",36.13,1024.06,21.445,64.0
2011-05-24,Banat,TM,['Ploaie'],35.25,1024.02,22.235,59.5
2011-05-25,Banat,TM,['Ploi'],29.8225,1023.36,21.3975,66.5
2011-05-26,Banat,TM,['Ploaie'],32.36499999999999,1023.32,20.7425,58.75
2011-05-27,Banat,TM,"['Averse', 'Averse', 'Descărcări electrice']",33.91,1024.65,22.59333333333333,51.0
2011-05-30,Banat,TM,"['Soare', 'Grindină', 'Furtună']",26.92333333333333,1023.14,22.08,57.5
2011-02-06,Banat,TM,['Ploi'],25.2575,1021.38,22.155,61.75
2011-05-06,Banat,TM,"['Averse', 'Fulger', 'Trăsnet']",23.215,1019.1,24.415,54.0
2011-06-06,Banat,TM,['Averse'],25.8475,1017.44,24.8475,47.75
2011-07-06,Banat,TM,['Caniculă'],26.57,1016.24,25.905,40.5
2011-08-06,Banat,TM,"['Furtună', 'Vijelie', 'Grindină']",34.385,1013.98,25.0025,46.5
2011-09-06,Banat,TM,['Ploaie'],23.0275,1014.82,20.06,75.75
2011-06-13,Banat,TM,['Vreme frumoasă'],13.77666666666667,1018.9,21.0925,48.25
2011-06-14,Banat,TM,['Vreme frumoasă'],21.29,1019.28,21.97,44.75
2011-06-15,Banat,TM,['Ploaie'],28.56,1021.34,22.12,46.0
2011-06-16,Banat,TM,"['Averse', 'Averse', 'Descărcări electrice', 'Vijelie', 'Grindină']",29.13333333333334,1021.18,23.2425,45.0
2011-06-17,Banat,TM,"['Incalzire', 'Averse']",36.61333333333334,1020.34,24.905,47.25
2011-06-18,Banat,TM,"['Averse', 'Descărcări electrice', 'Intensificări ale vântului', 'Vijelie', 'Grindină', 'Vijelie', 'Grindină']",35.79666666666667,1018.1,25.8825,47.25
2011-06-19,Banat,TM,"['Furtună', 'Descărcări electrice', 'Vijelie', 'Grindină']",16.86666666666667,1021.975,20.595,61.25
2011-06-21,Banat,TM,['Ploaie'],21.9625,1023.86,21.535,45.0
2011-06-24,Banat,TM,"['Averse', 'Grindină', 'Vijelii']",26.65,1019.44,24.41,54.25
2011-07-07,Banat,TM,['Încălzire'],30.49333333333334,1017.64,24.6425,47.0
2011-08-07,Banat,TM,['Caniculă'],27.64,1019.56,27.2925,46.0
2011-11-07,Banat,TM,['Caniculă'],37.745,1018.74,28.3475,48.0
2011-12-07,Banat,TM,"['Ploaie', 'Furtună', 'Grindină']",24.92,1020.48,25.97,52.0
2011-07-13,Banat,TM,"['Maxima națională: 34 de grade Celsius', 'Caniculă']",21.625,1018.56,27.07,43.25
2011-07-18,Banat,TM,"['Caniculă', 'Vijelie', 'Grindină']",31.66,1013.3,27.93,45.75
2011-07-20,Banat,TM,"['Furtună', 'Grindină', 'Vijelie']",35.46333333333333,1009.02,24.07,57.5
2011-07-21,Banat,TM,['Ploaie'],30.43333333333333,1011.38,18.295,75.75
2011-07-22,Banat,TM,['Innorari temporare'],23.8475,1014.18,20.6725,58.5
2011-07-25,Banat,TM,"['Ploi', 'Ploaie', 'Vânt', 'Fulger', 'Grindină']",29.13333333333334,1013.0,20.1625,76.25
2011-07-26,Banat,TM,['Ploi'],19.625,1017.94,18.295,76.5
2011-07-27,Banat,TM,['Vreme frumoasă'],30.755,1021.92,20.4225,63.0
2011-07-28,Banat,TM,"['Cer senin', 'Vreme frumoasă']",28.98333333333333,1019.86,23.41,61.0
2011-07-29,Banat,TM,"['Ploi', 'Fulger']",31.79666666666666,1016.68,34.3775,77.0
2011-12-08,Banat,TM,['Averse'],29.58666666666667,1001.46,21.145,52.0
2011-08-23,Banat,TM,['Caniculă'],29.4575,1002.86,27.1875,46.0
2011-08-24,Banat,TM,['Caniculă'],43.70000000000001,1000.62,29.5125,47.25
2011-01-10,Banat,TM,['Timp frumos'],39.04333333333334,1009.1,19.9125,58.5
2011-08-10,Banat,TM,"['Ninsoare', 'Vânt']",16.02333333333333,995.6,10.7925,75.75
2011-01-11,Banat,TM,['Ninsoare'],72.59,1006.48,9.1525,63.0
2011-07-11,Banat,TM,['Vânt'],35.115,1010.18,11.87,51.0
2011-10-12,Banat,TM,['Ploi'],20.6925,988.95,8.92,64.33333333333333
2011-12-17,Banat,TM,"['Ploaie', 'Lapoviță', 'Ninsoare', 'Vânt', 'Ninsoare']",9.675,967.275,7.06,77.33333333333333
2011-12-23,Banat,TM,['Ninsoare'],37.975,995.025,-0.3533333333333333,76.33333333333333
2011-12-27,Banat,TM,['Ceață'],24.62,1007.975,-0.4733333333333333,76.66666666666667
2011-12-30,Banat,TM,['Ceață'],41.76,987.94,5.4375,83.0
2011-12-31,Banat,TM,['Vizibilitate redusă'],25.98333333333333,990.1,4.9025,83.0
2012-09-01,Banat,TM,['Ninsoare'],14.11333333333334,992.22,4.72,83.0
2012-12-01,Banat,TM,['Ninsoare'],25.575,982.66,7.880000000000001,82.5
2012-01-19,Banat,TM,"['Viscol', 'Polei', 'Ninsori', 'Viscol', 'Zăpadă']",23.0275,977.3,6.105,76.75
2012-01-27,Banat,TM,['Fulger'],38.76750000000001,979.92,5.7,91.0
2012-01-02,Banat,TM,"['Fulger', 'Ceată']",29.31,1008.58,-1.4525,48.25
2012-03-02,Banat,TM,['Ninsoare'],43.23999999999999,1010.34,-5.82,73.0
2012-05-02,Banat,TM,['Ninsoare'],45.08,1013.16,-9.745,76.25
2012-02-13,Banat,TM,"['Ninsoare', 'Viscol']",71.65,1004.02,-6.620000000000001,80.75
2012-02-14,Banat,TM,['Ninsoare'],102.52,1000.12,-7.365,77.0
2012-02-15,Banat,TM,['Ceata'],46.465,990.66,-4.7175,76.25
2012-02-19,Banat,TM,['Ninsoare'],21.71333333333333,1005.78,1.175,72.0
2012-02-20,Banat,TM,['Polei'],32.70333333333334,1011.24,4.0275,72.75
2012-02-22,Banat,TM,"['Ploaie', 'Lapoviță']",34.76333333333333,1015.76,-0.0950000000000001,81.25
2012-02-26,Banat,TM,['Ninsoare'],21.16666666666667,997.18,3.81,75.0
2012-02-29,Banat,TM,"['Lapoviță', 'Ploaie']",15.26,997.06,2.9875,74.0
2012-08-03,Banat,TM,"['Fulguieli', 'Ninsori']",27.5,1008.08,2.8175,43.75
2012-11-03,Banat,TM,"['Ninsori', 'Vânt puternic']",38.03333333333334,1005.28,4.335,65.25
2012-02-04,Banat,TM,['Temperaturi extreme'],25.825,999.06,8.0125,34.0
2012-05-04,Banat,TM,"['Ploaie', 'Descărcări electrice']",33.29000000000001,994.7,18.8875,55.0
2012-08-04,Banat,TM,"['Ninsoare', 'Ploaie', 'Vânt puternic']",12.535,985.68,8.265,66.5
2012-04-14,Banat,TM,"['Averse', 'Descărcări electrice', 'Grindină']",7.45,979.15,13.34666666666667,80.0
2012-04-18,Banat,TM,"['Averse', 'Descărcări electrice', 'Intensificări de scurtă durată ale vântului']",19.85,985.88,10.2875,84.5
2012-04-23,Banat,TM,"['Precipitații mixte', 'Caniculă']",15.92,960.6,15.5775,73.0
2012-02-05,Banat,TM,['Vreme frumoasă'],37.405,961.7,24.6275,39.75
2012-05-05,Banat,TM,"['Averse', 'Descărcări electrice', 'Intensificări de scurtă durată ale vântului']",21.505,957.18,19.93,57.25
2012-10-05,Banat,TM,"['Averse', 'Grindină']",23.05,970.12,20.295,53.75
2012-05-13,Banat,TM,"['Averse', 'Descărcări electrice', 'Intensificări ale vântului', 'Vijelie', 'Căderi de grindină']",28.595,1004.64,12.515,74.0
2012-05-16,Banat,TM,"['Ploaie', 'Grindină', 'Fulger']",21.7125,991.28,14.07,79.5
2012-05-20,Banat,TM,"['Averse', 'Descărcări electrice']",14.01,998.06,21.1,61.0
2012-05-21,Banat,TM,['Intensificări ale vântului'],25.95,994.8,21.98,56.25
2012-05-22,Banat,TM,"['Furtună', 'Inundație']",18.875,990.5,18.3125,75.5
2012-05-23,Banat,TM,['Inundație'],11.38333333333333,993.58,18.605,75.25
2012-05-24,Banat,TM,"['Grindină', 'Furtună']",17.895,995.28,20.8425,68.25
2012-05-25,Banat,TM,"['Vijelie', 'Furtună']",18.2825,997.98,20.075,54.75
2012-05-26,Banat,TM,"['Furtună', 'Ploaie']",19.9875,1000.52,17.145,56.75
2012-05-31,Banat,TM,"['Averse', 'Descărcări electrice', 'Intensificări de vânt', 'Vijelie', 'Grindină']",23.4125,1000.7,21.1825,55.5
2012-01-06,Banat,TM,['Ploaie'],24.5025,998.02,19.9975,65.0
2012-02-06,Banat,TM,"['Descărcări electrice', 'Averse', 'Grindină', 'Vijelie']",12.605,1001.36,19.54,53.25
2012-04-06,Banat,TM,"['Ploaie', 'Descărcări electrice', 'Grindină']",17.145,994.22,25.65,50.0
2012-05-06,Banat,TM,"['Grindină', 'Furtună', 'Vijelie']",22.525,992.84,19.77,67.75
2012-09-06,Banat,TM,"['ITU critic de 80', 'Averse', 'Descărcări electrice', 'Intensificări de scurtă durată ale vântului', 'Posibile condiții de grindină', 'Grindină', 'Vijelie']",27.61666666666666,997.94,27.6325,50.5
2012-10-06,Banat,TM,"['Vijelie', 'Grindină', 'Caniculă']",21.80333333333333,994.96,27.4525,52.75
2012-12-06,Banat,TM,"['Furtună', 'Grindină', 'Vijelie', 'Inundație']",16.6475,990.52,23.345,68.5
2012-06-30,Banat,TM,['Caniculă'],23.31333333333333,1001.16,28.8875,42.75
2012-02-07,Banat,TM,['Caniculă'],37.8,1006.06,30.515,42.5
2012-03-07,Banat,TM,['Caniculă'],30.34,1020.38,29.85,36.75
2012-07-19,Banat,TM,"['Furtună', 'Ciclon']",25.34666666666667,1019.92,25.28,36.0
2012-07-21,Banat,TM,['Caniculă'],19.10666666666667,1016.68,27.5975,35.0
2012-07-31,Banat,TM,"['Furtună', 'Vijelie', 'Fulger']",21.8475,1019.62,25.9725,60.25
2012-01-08,Banat,TM,"['Caniculă', 'Furtună', 'Averse', 'Descărcări electrice']",19.94,1019.58,24.9625,64.0
2012-03-08,Banat,TM,['Aer mai racoros'],25.21,1018.96,27.425,51.75
2012-08-24,Banat,TM,"['Averse', 'Instabilitate atmosferică']",48.33,996.82,30.48,33.25
2012-08-25,Banat,TM,['Caniculă'],40.2,995.68,30.62,32.25
2012-08-26,Banat,TM,"['Vijelie', 'Furtună', 'Fulger', 'Grindină']",36.655,993.2,28.745,33.25
2012-08-27,Banat,TM,"['Furtună', 'Vijelie']",17.53,999.72,19.88,69.25
2012-08-29,Banat,TM,['Ploaie'],20.56,1004.5,20.9225,38.5
2012-04-09,Banat,TM,['Răcire'],36.2675,1000.2,25.58,30.5
2012-09-09,Banat,TM,['Caniculă'],24.98333333333333,1003.74,22.4525,38.25
2012-11-09,Banat,TM,['Ploi'],36.30666666666667,1002.62,24.07,35.0
2012-09-18,Banat,TM,"['Scădere temperaturi', 'Ploi slabe']",32.09,1000.74,21.8625,53.25
2012-09-19,Banat,TM,['Inundație'],29.73,996.52,22.7075,45.75
2012-09-30,Banat,TM,['Averse'],49.915,1001.95,24.96,46.66666666666666
2012-10-24,Banat,TM,['Ceata'],45.52,1006.48,9.54,85.0
2012-10-28,Banat,TM,['Ninsoare'],7.63,989.72,8.81,81.5
2012-10-30,Banat,TM,['Ploi'],24.21,999.72,4.0725,75.25
2012-02-11,Banat,TM,['Ploaie'],19.83333333333333,994.48,14.96,75.25
2012-06-11,Banat,TM,"['Ploaie', 'Lapoviță', 'Ninsoare']",16.68666666666667,1000.18,10.305,72.5
2012-09-11,Banat,TM,"['Ninsori', 'Viscol', 'Ger']",33.0225,1020.16,8.315,76.25
2012-11-29,Banat,TM,['Intensificări ale vântului'],16.3525,1005.38,14.505,62.25
2012-11-30,Banat,TM,"['Innorări persistente', 'Ploi']",13.1725,1009.34,10.105,69.25
2012-03-12,Banat,TM,['Ninsoare'],10.5625,1012.66,3.35,85.0
2012-09-12,Banat,TM,"['Ninsoare', 'Precipitații mixte']",20.17,1016.74,-2.205,85.25
2012-12-12,Banat,TM,"['Vânt puternic', 'Viscol']",22.74,1021.48,-2.615,84.5
2012-12-13,Banat,TM,['Vânt puternic'],24.8675,1028.14,-6.665000000000001,75.25
2012-12-15,Banat,TM,"['Ploaie', 'Lapoviță']",14.5125,1022.08,2.41,66.0
2012-12-17,Banat,TM,"['Ninsoare', 'Ger']",23.96,1018.3,3.4525,80.0
2012-12-23,Banat,TM,"['Precipitatii mixte', 'Vreme calda']",30.2875,1024.68,0.3125,73.0
2012-12-24,Banat,TM,"['Vreme însorită', 'Temperaturi ridicate']",30.185,1023.44,3.575,78.0
2012-12-26,Banat,TM,['Ger'],28.48,1020.36,6.962499999999999,70.5
2012-12-31,Banat,TM,"['Lapoviță', 'Ninsoare']",27.61333333333333,1029.82,-2.045,82.75
2013-08-01,Banat,TM,['Ninsori'],24.2075,1029.9,-4.2225,70.25
2013-01-14,Banat,TM,"['Ploi', 'Lapoviță', 'Ninsori']",14.05,1019.94,6.130000000000001,58.0
2013-01-15,Banat,TM,['Vânt puternic'],15.1025,1017.14,8.995,63.0
2013-01-18,Banat,TM,"['Ninsori', 'Viscol']",16.76,1005.92,4.575,85.0
2013-01-19,Banat,TM,"['Ninsori', 'Viscol']",24.28,1009.4,-0.4675,84.0
2013-01-21,Banat,TM,"['Ger', 'Nori', 'Ploaie']",16.2625,1006.68,11.38,64.75
2013-01-22,Banat,TM,['Ninsori'],20.395,1008.28,7.045,75.75
2013-01-28,Banat,TM,['Caniculă'],40.60666666666666,1020.4,1.2425,79.25
2013-03-02,Banat,TM,['Ger'],11.99333333333333,1010.74,4.66,81.0
2013-04-02,Banat,TM,"['Ploaie', 'Ninsori', 'Mixtă']",17.77666666666667,1020.8,2.5,73.75
2013-09-02,Banat,TM,['Ninsoare'],19.2125,1016.58,1.2075,81.5
2013-10-02,Banat,TM,['Viscol'],24.6175,1017.14,0.54,81.75
2013-12-02,Banat,TM,['Vânt'],21.69,995.025,4.7625,60.75
2013-02-16,Banat,TM,['Ploi slabe'],32.1575,1004.5,6.405,95.66666666666669
2013-02-18,Banat,TM,['Ninsori'],25.005,1003.85,4.1,81.33333333333333
2013-02-22,Banat,TM,"['Temperaturi sub normele climatologice', 'Precipitații peste normele climatologice']",18.645,992.75,4.6725,94.66666666666669
2013-02-24,Banat,TM,"['Vânt puternic', 'Viscol']",8.9475,996.175,10.7925,73.0
2013-02-26,Banat,TM,"['Ninsoare', 'Vânt']",15.805,1003.7,9.0475,96.33333333333331
2013-02-28,Banat,TM,"['Precipitații slabe', 'Temperaturi scăzute']",24.21,1010.425,6.657500000000001,88.66666666666667
2013-08-03,Banat,TM,['Ploaie'],31.205,990.15,14.41333333333333,73.0
2013-11-03,Banat,TM,"['Inundație', 'Cod portocaliu de inundatii']",19.7125,983.9,11.59333333333333,92.0
2013-03-14,Banat,TM,"['Ninsoare', 'Viscol']",11.69,974.7,9.033333333333331,96.0
2013-03-15,Banat,TM,['Ninsori'],19.8525,984.3,-0.51,92.5
2013-03-16,Banat,TM,['Precipitații slabe'],20.715,1001.95,0.3866666666666667,70.5
2013-03-22,Banat,TM,['Secetă'],17.895,992.475,3.553333333333333,92.5
2013-03-28,Banat,TM,"['Ninsoare', 'Ploi']",25.3,1001.45,4.203333333333333,81.5
2013-01-04,Banat,TM,['Ploi'],28.68,994.0,4.966666666666668,89.5
2013-02-04,Banat,TM,"['Fulger', 'Grindină']",22.34666666666667,990.625,9.026666666666666,87.5
2013-05-04,Banat,TM,['Vijelie'],17.50333333333333,990.4,9.166666666666666,87.5
2013-04-15,Banat,TM,['Ploaie'],13.49,1009.775,13.33333333333333,60.0
2013-03-05,Banat,TM,['Intensificări de scurtă durată ale vântului'],38.37,996.375,24.4225,48.5
2013-06-05,Banat,TM,['Intensificări de vânt'],20.98666666666666,1003.275,23.3975,52.5
2013-05-23,Banat,TM,['Furtună'],10.2875,985.75,14.7375,96.5
2013-05-27,Banat,TM,"['Furtună', 'Averse', 'Descărcări electrice']",17.59333333333333,996.275,13.0125,88.0
2013-05-30,Banat,TM,['Inundație'],39.015,987.975,17.8525,89.0
2013-05-31,Banat,TM,"['Averse', 'Descărcări electrice', 'Vânt puternic']",12.4,988.4,15.2825,75.0
2013-03-06,Banat,TM,"['Averse', 'Fulgere', 'Grindină', 'Intensificări de vânt']",22.29,997.125,14.7625,94.5
2013-08-06,Banat,TM,"['Furtună', 'Grindină', 'Fulger']",17.42,1000.2,20.235,86.0
2013-06-14,Banat,TM,"['Vijelie', 'Grindină', 'Fulger', 'Trăsnet']",16.4,1000.575,23.325,74.5
2013-06-17,Banat,TM,['Caniculă'],23.41,1001.625,27.105,60.5
2013-06-22,Banat,TM,"['Furtună', 'Aversă']",30.005,997.575,29.8375,61.5
2013-06-23,Banat,TM,"['Averse', 'Descărcări electrice', 'Intensificări ale vântului', 'Vijelie', 'Grindină', 'Averse', 'Descărcări electrice', 'Intensificări de scurtă durată ale vântului', 'Aspect de vijelie', 'Grindină']",27.34666666666667,996.25,25.98,68.5
2013-08-07,Banat,TM,"['Grindină', 'Vijelie', 'Fulger']",19.49,1006.475,23.785,80.5
2013-10-07,Banat,TM,"['Grindină', 'Vijelie']",22.89333333333333,998.825,22.94,83.0
2013-07-22,Banat,TM,"['Caniculă', 'Furtună', 'Viscol']",17.29,1001.55,23.2275,50.5
2013-07-24,Banat,TM,['Nori'],33.02,998.275,26.4925,49.5
2013-07-29,Banat,TM,['Caniculă'],31.07,998.625,31.245,46.5
2013-03-08,Banat,TM,['Caniculă'],21.485,1001.45,29.22333333333333,49.0
2013-10-08,Banat,TM,"['Caniculă', 'Furtună', 'Grindină', 'Vijelie']",33.615,996.7333333333332,28.82333333333333,45.5
2013-08-14,Banat,TM,"['Caniculă', 'Caniculă']",15.65333333333333,1003.966666666667,24.55,53.0
2013-08-16,Banat,TM,['Vreme calduroasă'],17.4425,1007.766666666667,24.03,56.0
2013-08-19,Banat,TM,['Ploi'],31.92,1005.6,28.1,42.5
2013-08-31,Banat,TM,"['Averse', 'Descărcări electrice']",23.35,1004.7,20.58333333333333,64.0
2013-06-09,Banat,TM,['Cer variabil'],19.98666666666667,1002.4,19.01333333333333,57.0
2013-10-23,Banat,TM,['Vânt moderat'],29.04,1006.166666666667,19.92333333333333,67.0
2013-05-11,Banat,TM,['Vijelie'],24.485,984.9333333333334,19.15,64.5
2013-10-11,Banat,TM,['Burniță'],22.16666666666667,995.3333333333334,13.81,87.0
2013-12-11,Banat,TM,['Ploaie'],25.35,1010.3,13.06,93.0
2013-11-14,Banat,TM,['Ploaie'],21.465,1006.833333333333,11.23333333333333,95.5
2013-11-15,Banat,TM,['Ninsoare'],30.25,1009.566666666667,11.02666666666667,74.0
2013-11-17,Banat,TM,['Fulger'],35.34,1011.566666666667,7.94,99.0
2013-11-21,Banat,TM,['Fulger'],27.31333333333333,990.2666666666668,13.16,79.5
2013-11-27,Banat,TM,"['Ninsori', 'Viscol']",12.69,1010.5,1.966666666666667,98.5
2013-11-29,Banat,TM,['Ninsoare'],27.71,1009.766666666667,1.926666666666667,95.5
2013-03-12,Banat,TM,"['Ninsori', 'Precipitații mixte']",40.3125,1020.566666666667,0.0433333333333333,93.0
2013-11-12,Banat,TM,['Precipitații excedentare'],38.59,1024.766666666667,-0.7533333333333334,82.0
2013-12-28,Banat,TM,['Caniculă'],39.975,1003.1,8.976666666666667,84.0
2013-12-30,Banat,TM,['Ploaie'],35.705,1011.433333333333,3.59,93.0
2014-06-01,Banat,TM,['Caniculă'],20.075,1005.6,10.81333333333333,78.0
2014-07-01,Banat,TM,['Ceata'],22.5425,1010.233333333333,7.196666666666666,98.5
2014-08-01,Banat,TM,"['Ceata', 'Burniță']",18.035,1011.433333333333,4.773333333333333,98.0
2014-01-18,Banat,TM,"['Ploi', 'Lapoviță', 'Ninsoare']",21.67,999.4333333333334,10.33333333333333,79.5
2014-01-20,Banat,TM,"['Ninsori', 'Lapoviță']",25.10666666666667,991.1333333333332,12.41666666666667,80.5
2014-01-23,Banat,TM,"['Ploi', 'Ninsori']",21.555,1003.166666666667,4.666666666666667,91.5
